PersonId,DegreeYear,rao,prof_field,phd_field,n,gender
19244,2006,0.478363513,Life & Earth,Life & Earth,14,M
19245,2012,0.514580379,Social Sciences,Social Sciences,6,F
19246,2011,0.469841975,Life & Earth,Bio & Health,8,M
19247,2016,0.65103657,Social Sciences,Social Sciences,6,M
19248,2014,0.408761787,Bio & Health,Life & Earth,13,M
19249,2009,0.387781479,Bio & Health,Bio & Health,6,F
19250,2013,0.619842881,Phys & Eng,Phys & Eng,13,M
19251,2012,0.585655617,Bio & Health,Bio & Health,4,F
19252,2010,0.304081085,Bio & Health,Bio & Health,5,F
19253,2015,0.616515059,Social Sciences,Social Sciences,3,M
19254,2013,0.616444816,Phys & Eng,Phys & Eng,5,M
19255,2016,0.211769773,Social Sciences,Social Sciences,6,F
19256,2011,0.483245359,Phys & Eng,Phys & Eng,4,M
19257,2016,0.504197453,Math & Computing,Math & Computing,7,M
19258,2015,0.256872288,Phys & Eng,Phys & Eng,7,M
19259,2010,0.62573032,Phys & Eng,Phys & Eng,1,M
19260,2012,0.542456023,Phys & Eng,Phys & Eng,4,M
19261,2013,0.488495654,Phys & Eng,Life & Earth,6,M
19262,2010,0.276144531,Phys & Eng,Phys & Eng,4,M
19263,2016,0.306093856,Social Sciences,Social Sciences,3,M
19264,2010,0.496426874,Social Sciences,Social Sciences,7,M
19265,2014,0.660446855,Social Sciences,Social Sciences,1,F
19266,2016,0.609965639,Math & Computing,Math & Computing,1,F
19267,2014,0.591812833,Social Sciences,Math & Computing,6,M
19268,2011,0.362013324,Phys & Eng,Phys & Eng,9,M
19269,2016,0.520896565,Bio & Health,Bio & Health,10,F
19270,2016,0.520896565,Social Sciences,Bio & Health,10,F
19271,2013,0.504034031,Bio & Health,Phys & Eng,4,M
19272,2013,0.511377075,Life & Earth,Life & Earth,12,F
19273,2015,0.491563073,Social Sciences,Life & Earth,6,M
19274,2014,0.568901873,Phys & Eng,Phys & Eng,5,M
19275,2013,0.582707996,Phys & Eng,Phys & Eng,9,M
19276,2011,0.617709239,Phys & Eng,Math & Computing,5,M
19277,2009,0.102350139,Phys & Eng,Phys & Eng,1,M
19278,2008,0.430326959,Bio & Health,Bio & Health,11,M
19279,2011,0.428564314,Life & Earth,Life & Earth,12,M
19280,2011,0.428564314,Bio & Health,Life & Earth,12,M
19281,2012,0.568322695,Phys & Eng,Phys & Eng,5,F
19282,2016,0.280779401,Phys & Eng,Phys & Eng,8,M
19283,2016,0.431949536,Bio & Health,Bio & Health,3,F
19284,2011,0.390368324,Social Sciences,Social Sciences,7,M
19285,2014,0.476573502,Math & Computing,Math & Computing,5,M
19286,2014,0.661307017,Bio & Health,Bio & Health,1,M
19287,2014,0.527687309,Social Sciences,Social Sciences,2,M
19288,2011,0.401418668,Social Sciences,Social Sciences,2,F
19289,2016,0.186388443,Social Sciences,Social Sciences,3,F
19290,2016,0.504824833,Social Sciences,Social Sciences,5,M
19291,2016,0.602079973,Phys & Eng,Social Sciences,3,F
19292,2015,0.582562499,Phys & Eng,Social Sciences,5,M
19293,2016,0.524857804,Social Sciences,Social Sciences,6,F
19294,2010,0.582327337,Phys & Eng,Phys & Eng,8,M
19295,2013,0.403579092,Life & Earth,Life & Earth,20,M
19296,2016,0.453882932,Phys & Eng,Phys & Eng,8,M
19297,2016,0.68145249,Social Sciences,Social Sciences,8,F
19298,2013,0.587607081,Phys & Eng,Phys & Eng,2,M
19299,2011,0.472255037,Social Sciences,Social Sciences,7,M
19300,2014,0.587911149,Math & Computing,Math & Computing,10,M
19301,2014,0.455638579,Phys & Eng,Phys & Eng,3,M
19302,2016,0.5148992,Phys & Eng,Phys & Eng,16,M
19303,2015,0.432977253,Phys & Eng,Phys & Eng,7,F
19304,2016,0.399805316,Social Sciences,Math & Computing,2,M
19305,2016,0.399805316,Phys & Eng,Math & Computing,2,M
19306,2016,0.455063452,Social Sciences,Social Sciences,11,M
19307,2014,0.463481657,Social Sciences,Social Sciences,10,M
19308,2009,0.50283719,Social Sciences,Social Sciences,7,M
19309,2007,0.267436595,Bio & Health,Phys & Eng,4,M
19310,2007,0.267436595,Life & Earth,Phys & Eng,4,M
19311,2013,0.640842307,Social Sciences,Social Sciences,1,M
19312,2014,0.608236301,Social Sciences,Social Sciences,7,M
19313,2012,0.242291342,Life & Earth,Life & Earth,16,M
19314,2009,0.520249293,Phys & Eng,Phys & Eng,3,F
19315,2012,0.570463832,Bio & Health,Bio & Health,7,M
19316,2015,2.22E-16,Phys & Eng,Phys & Eng,5,M
19317,2013,0.403029584,Bio & Health,Bio & Health,15,M
19318,2011,0.494879448,Bio & Health,Bio & Health,4,F
19319,2013,0.63045835,Bio & Health,Life & Earth,8,F
19320,2013,0.63045835,Phys & Eng,Life & Earth,8,F
19321,2013,0.632011263,Life & Earth,Life & Earth,3,F
19322,2012,0.537467971,Math & Computing,Math & Computing,5,M
19323,2016,0.53924622,Bio & Health,Bio & Health,2,F
19324,2016,0.537897473,Social Sciences,Social Sciences,1,M
19325,2016,0.520435981,Social Sciences,Social Sciences,5,M
19326,2013,0.578076053,Phys & Eng,Phys & Eng,3,M
19327,2016,0.31458464,Phys & Eng,Phys & Eng,4,M
19328,2010,0.460623209,Bio & Health,Bio & Health,6,M
19329,2016,0.438452196,Social Sciences,Social Sciences,8,M
19330,2016,0.528850024,Social Sciences,Social Sciences,5,F
19331,2011,0.487102445,Phys & Eng,Phys & Eng,9,M
19332,2013,0.414618872,Social Sciences,Social Sciences,4,M
19333,2016,0.269871791,Bio & Health,Bio & Health,4,M
19334,2012,0.148104414,Bio & Health,Bio & Health,1,M
19335,2013,0.462300373,Phys & Eng,Phys & Eng,6,M
19336,2007,0.42770665,Math & Computing,Phys & Eng,3,M
19337,2007,0.42770665,Phys & Eng,Phys & Eng,3,M
19338,2007,0.388346829,Bio & Health,Bio & Health,4,F
19339,2014,0.206904193,Life & Earth,Life & Earth,15,M
19340,2013,0.227274902,Phys & Eng,Phys & Eng,4,M
19341,2014,0.418553161,Social Sciences,Social Sciences,3,F
19342,2012,0.467992336,Math & Computing,Math & Computing,2,M
19343,2014,0.084026953,Math & Computing,Math & Computing,4,M
19344,2015,0.520240845,Bio & Health,Bio & Health,6,M
19345,2012,0.505587491,Life & Earth,Bio & Health,6,F
19346,2016,0.565553565,Bio & Health,Bio & Health,2,F
19347,2014,0.541412008,Life & Earth,Bio & Health,3,M
19348,2009,0.458294698,Bio & Health,Bio & Health,7,M
19349,2013,0.358853357,Math & Computing,Math & Computing,6,M
19350,2011,0.295242266,Life & Earth,Life & Earth,5,M
19351,2008,0.425006693,Bio & Health,Social Sciences,11,F
19352,2015,0.50502805,Bio & Health,Bio & Health,4,M
19353,2015,0.627326088,Bio & Health,Bio & Health,2,F
19354,2016,0.699266684,Phys & Eng,Phys & Eng,7,M
19355,2013,0.433600488,Phys & Eng,Phys & Eng,3,F
19356,2011,0.544207682,Math & Computing,Math & Computing,3,M
19357,2016,0.671754849,Social Sciences,Life & Earth,3,M
19358,2013,0.621514427,Bio & Health,Bio & Health,13,M
19359,2015,0.586920331,Social Sciences,Life & Earth,2,M
19360,2015,0.586920331,Social Sciences,Life & Earth,2,F
19361,2015,0.586920331,Bio & Health,Life & Earth,2,M
19362,2015,0.586920331,Bio & Health,Life & Earth,2,F
19363,2016,0.307146798,Life & Earth,Life & Earth,7,M
19364,2013,0.428888762,Bio & Health,Bio & Health,6,M
19365,2013,0.475351175,Bio & Health,Bio & Health,8,M
19366,2010,0.241389752,Bio & Health,Bio & Health,5,M
19367,2013,0.605380435,Life & Earth,Bio & Health,11,M
19368,2009,0.541249976,Life & Earth,Life & Earth,4,M
19369,2013,0.184221244,Social Sciences,Social Sciences,1,M
19370,2013,0.184221244,Social Sciences,Social Sciences,1,F
19371,2016,0.349530666,Math & Computing,Math & Computing,2,M
19372,2014,0.456804145,Bio & Health,Bio & Health,11,M
19373,2013,0.50082892,Life & Earth,Bio & Health,3,M
19374,2010,0.491701401,Life & Earth,Bio & Health,2,M
19375,2016,0.591368434,Phys & Eng,Phys & Eng,6,M
19376,2015,0.349611812,Bio & Health,Social Sciences,6,F
19377,2012,0.541819294,Bio & Health,Bio & Health,1,F
19378,2011,0.446163961,Phys & Eng,Phys & Eng,5,M
19379,2015,0.464965091,Social Sciences,Social Sciences,2,F
19380,2016,0.28812132,Social Sciences,Social Sciences,2,F
19381,2011,0.507628373,Life & Earth,Life & Earth,4,M
19382,2012,0.17447653,Math & Computing,Math & Computing,2,M
19383,2015,0.51633767,Bio & Health,Bio & Health,1,F
19384,2014,0.571516841,Bio & Health,Life & Earth,7,F
19385,2008,0.51550151,Bio & Health,Life & Earth,4,M
19386,2016,0.436591481,Bio & Health,Bio & Health,5,F
19387,2017,0.518216493,Bio & Health,Bio & Health,4,F
19388,2016,0.553184341,Social Sciences,Social Sciences,5,F
19389,2016,0.574153467,Social Sciences,Social Sciences,2,F
19390,2013,0.379831501,Social Sciences,Social Sciences,5,F
19391,2016,0.484326134,Social Sciences,Social Sciences,8,M
19392,2007,0.547092932,Life & Earth,Bio & Health,8,F
19393,2016,0.540223912,Social Sciences,Social Sciences,3,M
19394,2016,0.52466065,Social Sciences,Social Sciences,1,M
19395,2016,0.468676983,Social Sciences,Social Sciences,3,M
19396,2008,0.465660214,Social Sciences,Social Sciences,17,M
19397,2016,0.524158199,Social Sciences,Social Sciences,2,M
19398,2014,0.47582445,Math & Computing,Math & Computing,2,M
19399,2016,0.462509699,Social Sciences,Social Sciences,4,M
19400,2016,0.445454189,Social Sciences,Social Sciences,6,F
19401,2016,0.618689474,Social Sciences,Phys & Eng,5,F
19402,2013,0.460583525,Life & Earth,Life & Earth,2,F
19403,2015,0.445146727,Social Sciences,Social Sciences,4,F
19404,2016,0.522405634,Social Sciences,Social Sciences,2,F
19405,2012,0.358138697,Bio & Health,Life & Earth,4,F
19406,2012,0.575179687,Phys & Eng,Life & Earth,5,M
19407,2012,0.508961356,Social Sciences,Social Sciences,9,F
19408,2008,0.390178259,Bio & Health,Bio & Health,7,M
19409,2007,0.432532245,Bio & Health,Bio & Health,6,F
19410,2014,0.370067735,Phys & Eng,Life & Earth,13,M
19411,2014,0.370067735,Life & Earth,Life & Earth,13,M
19412,2011,0.409945381,Social Sciences,Social Sciences,1,M
19413,2014,0.248305766,Life & Earth,Life & Earth,18,M
19414,2013,0.515669598,Life & Earth,Phys & Eng,3,F
19415,2012,0.40613449,Social Sciences,Social Sciences,7,M
19416,2016,0.641980034,Social Sciences,Social Sciences,2,M
19417,2013,0.548655791,Social Sciences,Social Sciences,10,F
19418,2012,0.600995692,Math & Computing,Math & Computing,1,F
19419,2014,0.571195649,Phys & Eng,Bio & Health,11,M
19420,2012,0.443667951,Phys & Eng,Phys & Eng,12,M
19421,2016,0.45721689,Life & Earth,Life & Earth,2,F
19422,2010,0.337476234,Life & Earth,Life & Earth,4,M
19423,2016,0.341978591,Life & Earth,Life & Earth,6,M
19424,2016,0.574333118,Phys & Eng,Phys & Eng,3,M
19425,2008,0.528229104,Phys & Eng,Phys & Eng,2,M
19426,2014,0.550207655,Phys & Eng,Phys & Eng,1,F
19427,2010,0.581475307,Life & Earth,Phys & Eng,3,F
19428,2013,0.360727004,Phys & Eng,Phys & Eng,3,M
19429,2011,0.169605276,Social Sciences,Social Sciences,1,M
19430,2008,0.245347658,Life & Earth,Life & Earth,7,M
19431,2012,0.299315267,Life & Earth,Life & Earth,12,M
19432,2014,0.586263196,Phys & Eng,Phys & Eng,19,M
19433,2016,0.382711572,Social Sciences,Social Sciences,3,M
19434,2010,0.603582333,Bio & Health,Social Sciences,2,M
19435,2010,0.603582333,Life & Earth,Social Sciences,2,M
19436,2009,0.463141214,Bio & Health,Bio & Health,9,M
19437,2013,0.502800316,Phys & Eng,Phys & Eng,12,M
19438,2009,0.512232583,Phys & Eng,Life & Earth,12,F
19439,2013,0.655733871,Phys & Eng,Phys & Eng,2,F
19440,2016,0.271027051,Life & Earth,Life & Earth,6,M
19441,2011,0.227303891,Phys & Eng,Phys & Eng,6,M
19442,2010,0.319189417,Bio & Health,Bio & Health,6,M
19443,2011,0.541333707,Social Sciences,Social Sciences,2,F
19444,2009,0.473660173,Bio & Health,Bio & Health,7,M
19445,2008,0.534016821,Bio & Health,Bio & Health,8,M
19446,2007,0.0784,Social Sciences,Social Sciences,1,M
19447,2009,0.067177894,Social Sciences,Social Sciences,3,M
19448,2011,0.601559666,Social Sciences,Social Sciences,9,F
19449,2015,0.401609315,Phys & Eng,Phys & Eng,8,M
19450,2014,0.602971547,Bio & Health,Bio & Health,1,M
19451,2009,0.51739043,Bio & Health,Social Sciences,1,F
19452,2010,0.497945123,Life & Earth,Bio & Health,4,F
19453,2006,0.361347857,Life & Earth,Life & Earth,8,M
19454,2012,0.5367497,Life & Earth,Life & Earth,10,M
19455,2011,0.202258522,Life & Earth,Life & Earth,2,M
19456,2014,0.462101921,Math & Computing,Life & Earth,5,F
19457,2007,0.280289414,Life & Earth,Life & Earth,6,M
19458,2010,0.541217873,Life & Earth,Life & Earth,1,M
19459,2005,0.209243549,Bio & Health,Bio & Health,7,M
19460,2014,0.532722905,Bio & Health,Bio & Health,18,M
19461,2015,0.284550446,Social Sciences,Social Sciences,1,F
19462,2012,0.285478991,Math & Computing,Phys & Eng,3,M
19463,2008,0.345680492,Math & Computing,Math & Computing,6,M
19464,2013,0.20926195,Math & Computing,Bio & Health,1,F
19465,2013,0.269478143,Math & Computing,Phys & Eng,5,M
19466,2006,0.429682609,Math & Computing,Life & Earth,2,F
19467,2013,0.579462895,Math & Computing,Phys & Eng,1,M
19468,2013,0.295754341,Phys & Eng,Phys & Eng,3,M
19469,2007,0.085566948,Phys & Eng,Phys & Eng,4,M
19470,2013,0.323600146,Social Sciences,Social Sciences,3,F
19471,2007,0.410684876,Social Sciences,Social Sciences,2,M
19472,2011,0.706392661,Social Sciences,Social Sciences,2,F
19473,2014,0.576245084,Social Sciences,Social Sciences,4,M
19474,2006,0.227421095,Social Sciences,Social Sciences,1,F
19475,2009,0.472062206,Bio & Health,Social Sciences,9,M
19476,2014,0.354709207,Bio & Health,Bio & Health,2,F
19477,2014,0.427719009,Bio & Health,Bio & Health,5,M
19478,2010,0.541194753,Bio & Health,Bio & Health,3,F
19479,2006,0.517269968,Bio & Health,Bio & Health,4,F
19480,2013,0.376481791,Bio & Health,Bio & Health,2,F
19481,2007,0.400358501,Life & Earth,Life & Earth,8,M
19482,2011,0.423383142,Life & Earth,Bio & Health,16,M
19483,2011,0.423383142,Phys & Eng,Bio & Health,16,M
19484,2013,0.299623292,Phys & Eng,Phys & Eng,6,M
19485,2013,0.513569536,Bio & Health,Bio & Health,6,M
19486,2014,0.282868898,Math & Computing,Math & Computing,13,M
19487,2015,0.50897223,Social Sciences,Social Sciences,3,M
19488,2011,0.410790195,Math & Computing,Math & Computing,2,M
19489,2011,0.410790195,Phys & Eng,Math & Computing,2,M
19490,2013,0.553810142,Life & Earth,Phys & Eng,11,M
19491,2015,0.498536249,Life & Earth,Life & Earth,3,F
19492,2010,0.534594237,Life & Earth,Life & Earth,4,F
19493,2012,0.400325741,Life & Earth,Life & Earth,4,F
19494,2011,0.446010943,Life & Earth,Life & Earth,3,M
19495,2010,0.35570256,Life & Earth,Bio & Health,3,M
19496,2015,0.671303207,Phys & Eng,Phys & Eng,8,F
19497,2012,0.27546645,Life & Earth,Life & Earth,4,M
19498,2015,0.589958384,Bio & Health,Social Sciences,11,M
19499,2014,0.721699818,Social Sciences,Life & Earth,6,F
19500,2014,0.721699818,Bio & Health,Life & Earth,6,F
19501,2012,0.381684127,Phys & Eng,Phys & Eng,3,M
19502,2016,0.593584491,Social Sciences,Social Sciences,3,F
19503,2014,0.667044898,Social Sciences,Life & Earth,11,M
19504,2015,0.574344514,Social Sciences,Social Sciences,1,F
19505,2008,0.38398808,Math & Computing,Math & Computing,1,F
19506,2014,0.066238262,Math & Computing,Math & Computing,5,F
19507,2014,0.554740031,Social Sciences,Bio & Health,6,F
19508,2011,0.351007262,Bio & Health,Bio & Health,3,F
19509,2011,0.351007262,Bio & Health,Bio & Health,3,M
19510,2008,0.669762921,Phys & Eng,Phys & Eng,14,M
19511,2008,0.6144649,Phys & Eng,Phys & Eng,3,M
19512,2016,0.462813937,Life & Earth,Life & Earth,10,M
19513,2011,0.422480172,Phys & Eng,Phys & Eng,4,M
19514,2015,0.565785035,Math & Computing,Math & Computing,5,F
19515,2012,0.537891309,Social Sciences,Social Sciences,3,F
19516,2012,0.570764169,Math & Computing,Math & Computing,4,M
19517,2014,0.4513497,Social Sciences,Social Sciences,1,M
19518,2011,0.371450803,Bio & Health,Social Sciences,6,F
19519,2015,0.232997296,Bio & Health,Bio & Health,5,F
19520,2016,0.464643327,Social Sciences,Social Sciences,1,F
19521,2016,0.506935304,Social Sciences,Social Sciences,9,M
19522,2013,0.609866982,Social Sciences,Social Sciences,3,F
19523,2015,0.378974573,Social Sciences,Social Sciences,5,F
19524,2013,0.597211104,Phys & Eng,Phys & Eng,4,M
19525,2011,0.298749783,Bio & Health,Bio & Health,8,M
19526,2013,0.205843098,Life & Earth,Life & Earth,5,M
19527,2011,0.383946108,Life & Earth,Life & Earth,6,M
19528,2012,0.202315892,Social Sciences,Social Sciences,4,M
19529,2016,0.690699274,Social Sciences,Social Sciences,1,F
19530,2011,0.505728576,Phys & Eng,Phys & Eng,8,M
19531,2016,0.306059255,Phys & Eng,Phys & Eng,2,M
19532,2012,0.430463528,Phys & Eng,Life & Earth,3,F
19533,2014,0.544731944,Life & Earth,Life & Earth,4,F
19534,2010,0.419879879,Life & Earth,Life & Earth,3,F
19535,2015,0.109333425,Phys & Eng,Phys & Eng,10,F
19536,2012,0.525741217,Life & Earth,Life & Earth,14,F
19537,2015,0.679516095,Life & Earth,Life & Earth,5,F
19538,2013,0.527597572,Life & Earth,Life & Earth,6,M
19539,2012,0.574260653,Life & Earth,Life & Earth,5,M
19540,2011,0.43335073,Bio & Health,Bio & Health,10,M
19541,2016,0.513288455,Phys & Eng,Phys & Eng,2,F
19542,2011,0.556818798,Bio & Health,Bio & Health,18,F
19543,2012,0.592563887,Bio & Health,Life & Earth,7,M
19544,2016,0.740218808,Math & Computing,Math & Computing,1,F
19545,2013,0.65233693,Bio & Health,Bio & Health,5,F
19546,2012,0.533715488,Bio & Health,Bio & Health,8,F
19547,2014,0.516621662,Life & Earth,Life & Earth,14,M
19548,2011,0.34764672,Phys & Eng,Phys & Eng,1,M
19549,2016,0.158372273,Social Sciences,Social Sciences,1,M
19550,2008,0.273761504,Social Sciences,Social Sciences,2,F
19551,2009,0.13170735,Social Sciences,Social Sciences,2,M
19552,2015,0.32400347,Social Sciences,Social Sciences,11,M
19553,2012,0.707183486,Social Sciences,Social Sciences,2,F
19554,2008,0.522060213,Social Sciences,Social Sciences,4,F
19555,2016,0.587350189,Social Sciences,Social Sciences,1,F
19556,2014,0.39248302,Phys & Eng,Phys & Eng,12,M
19557,2011,0.388507002,Phys & Eng,Phys & Eng,2,M
19558,2012,0.089716275,Phys & Eng,Phys & Eng,10,M
19559,2010,0.102272263,Phys & Eng,Phys & Eng,8,M
19560,2014,0.503882906,Life & Earth,Life & Earth,12,F
19561,2009,0.577025225,Bio & Health,Bio & Health,3,F
19562,2015,0.457702316,Social Sciences,Social Sciences,9,F
19563,2016,0.419458132,Bio & Health,Bio & Health,9,M
19564,2016,0.602812231,Social Sciences,Social Sciences,5,F
19565,2015,0.373775462,Math & Computing,Math & Computing,9,M
19566,2009,0.238770036,Phys & Eng,Phys & Eng,1,M
19567,2014,0.52091914,Life & Earth,Life & Earth,1,M
19568,2016,0.59899783,Phys & Eng,Phys & Eng,3,M
19569,2013,0.202581183,Math & Computing,Math & Computing,7,M
19570,2016,0.507519224,Phys & Eng,Phys & Eng,12,M
19571,2016,0.696940476,Life & Earth,Life & Earth,4,M
19572,2016,0.342025406,Life & Earth,Life & Earth,3,F
19573,2015,0.576065305,Social Sciences,Social Sciences,3,F
19574,2014,0.481075263,Social Sciences,Social Sciences,2,F
19575,2014,0.576570185,Life & Earth,Life & Earth,3,M
19576,2012,0.506097961,Social Sciences,Social Sciences,14,F
19577,2011,0.473705965,Phys & Eng,Phys & Eng,13,F
19578,2015,0.569122904,Life & Earth,Phys & Eng,6,M
19579,2014,0.417215732,Life & Earth,Bio & Health,1,F
19580,2010,0.54611974,Bio & Health,Social Sciences,5,M
19581,2013,0.388021884,Bio & Health,Bio & Health,20,F
19582,2015,0.449233382,Phys & Eng,Phys & Eng,18,M
19583,2015,0.450797738,Life & Earth,Life & Earth,20,M
19584,2011,0.463346596,Bio & Health,Bio & Health,2,F
19585,2016,0.634814607,Social Sciences,Social Sciences,9,F
19586,2015,0.62103894,Phys & Eng,Phys & Eng,7,F
19587,2012,0.459429469,Phys & Eng,Phys & Eng,15,M
19588,2014,0.202939535,Life & Earth,Life & Earth,3,F
19589,2011,0.673537941,Social Sciences,Social Sciences,1,M
19590,2012,0.542982446,Math & Computing,Phys & Eng,8,M
19591,2012,0.542982446,Phys & Eng,Phys & Eng,8,M
19592,2015,0.296607317,Phys & Eng,Phys & Eng,6,M
19593,2007,0.63819267,Phys & Eng,Phys & Eng,2,M
19594,2013,0.471779947,Phys & Eng,Math & Computing,5,M
19595,2012,0.428154415,Social Sciences,Social Sciences,3,M
19596,2012,0.59900684,Life & Earth,Social Sciences,3,F
19597,2013,0.477608711,Social Sciences,Social Sciences,10,F
19598,2013,0.302972679,Life & Earth,Life & Earth,1,F
19599,2015,0.546724492,Social Sciences,Social Sciences,3,F
19600,2012,0.583796892,Life & Earth,Life & Earth,11,M
19601,2012,0.75331995,Phys & Eng,Phys & Eng,3,M
19602,2010,0.341075675,Bio & Health,Phys & Eng,4,M
19603,2010,0.341075675,Math & Computing,Phys & Eng,4,M
19604,2009,0.135176205,Bio & Health,Bio & Health,4,M
19605,2010,0.194816654,Phys & Eng,Phys & Eng,3,M
19606,2016,0.41295294,Phys & Eng,Phys & Eng,2,M
19607,2016,0.551247736,Social Sciences,Social Sciences,5,F
19608,2015,0.231783714,Phys & Eng,Phys & Eng,9,M
19609,2010,0.217702495,Life & Earth,Life & Earth,4,M
19610,2014,0.44409102,Social Sciences,Social Sciences,13,F
19611,2010,0.55919535,Phys & Eng,Phys & Eng,2,M
19612,2012,0.539823023,Life & Earth,Life & Earth,13,M
19613,2016,0.457100466,Math & Computing,Math & Computing,5,M
19614,2006,0.399775341,Phys & Eng,Phys & Eng,7,M
19615,2009,0.312591,Bio & Health,Bio & Health,8,M
19616,2013,0.609202661,Math & Computing,Math & Computing,1,M
19617,2012,0.611731736,Social Sciences,Social Sciences,7,M
19618,2013,0.198867914,Life & Earth,Life & Earth,5,F
19619,2011,0.385010392,Life & Earth,Life & Earth,4,M
19620,2012,0.095988662,Life & Earth,Life & Earth,8,M
19621,2013,0.618376601,Math & Computing,Math & Computing,2,F
19622,2007,0.211789339,Phys & Eng,Phys & Eng,2,F
19623,2007,0.211789339,Phys & Eng,Phys & Eng,2,M
19624,2016,0.261480237,Bio & Health,Bio & Health,2,F
19625,2016,0.636635709,Math & Computing,Math & Computing,4,M
19626,2016,0.539426926,Social Sciences,Social Sciences,2,M
19627,2016,0.539426926,Social Sciences,Social Sciences,2,F
19628,2016,0.638172144,Social Sciences,Social Sciences,4,M
19629,2016,0.641148124,Social Sciences,Social Sciences,3,M
19630,2014,0.475879663,Social Sciences,Social Sciences,2,M
19631,2016,0.515439965,Social Sciences,Social Sciences,7,F
19632,2016,0.44812641,Phys & Eng,Phys & Eng,4,M
19633,2015,0.593991431,Life & Earth,Life & Earth,7,M
19634,2015,0.434586698,Life & Earth,Life & Earth,4,F
19635,2014,0.305800061,Life & Earth,Life & Earth,3,M
19636,2015,0.488800841,Social Sciences,Social Sciences,2,M
19637,2016,0.103778307,Social Sciences,Social Sciences,3,M
19638,2014,0.564603984,Math & Computing,Phys & Eng,8,M
19639,2007,0.205076623,Phys & Eng,Phys & Eng,8,M
19640,2011,0.561056219,Bio & Health,Social Sciences,1,M
19641,2016,0.586570794,Social Sciences,Social Sciences,2,F
19642,2016,0.543661742,Social Sciences,Social Sciences,4,F
19643,2010,0.481493661,Life & Earth,Phys & Eng,5,M
19644,2011,0.500173864,Social Sciences,Social Sciences,5,F
19645,2015,0.50209555,Math & Computing,Bio & Health,2,F
19646,2015,0.50209555,Phys & Eng,Bio & Health,2,F
19647,2012,0.591203183,Math & Computing,Math & Computing,8,M
19648,2015,0.56937732,Math & Computing,Math & Computing,7,M
19649,2016,0.559713361,Social Sciences,Social Sciences,9,F
19650,2011,0.25148356,Life & Earth,Life & Earth,2,M
19651,2012,0.476565077,Phys & Eng,Phys & Eng,7,M
19652,2010,0.404114694,Phys & Eng,Phys & Eng,1,M
19653,2014,0.380996571,Life & Earth,Life & Earth,5,M
19654,2012,0.360845111,Life & Earth,Bio & Health,5,F
19655,2014,0.350890071,Life & Earth,Bio & Health,7,M
19656,2014,0.649361582,Bio & Health,Bio & Health,2,M
19657,2016,0.378219114,Social Sciences,Social Sciences,4,F
19658,2013,7.77E-16,Math & Computing,Math & Computing,6,M
19659,2011,0.432555889,Bio & Health,Life & Earth,4,M
19660,2013,0.58763312,Phys & Eng,Life & Earth,1,F
19661,2014,0.469489575,Bio & Health,Bio & Health,9,F
19662,2016,0.496093795,Social Sciences,Social Sciences,13,F
19663,2014,0.627589773,Social Sciences,Social Sciences,4,F
19664,2016,0.563989135,Social Sciences,Social Sciences,1,M
19665,2015,0.437931339,Bio & Health,Bio & Health,5,F
19666,2015,0.580173649,Social Sciences,Social Sciences,8,F
19667,2014,0.289727733,Social Sciences,Social Sciences,7,F
19668,2010,0.311082892,Bio & Health,Bio & Health,4,F
19669,2016,0.512352776,Social Sciences,Social Sciences,5,F
19670,2016,0.273522208,Bio & Health,Bio & Health,9,M
19671,2015,0.336604671,Phys & Eng,Phys & Eng,9,M
19672,2008,0.491278088,Social Sciences,Social Sciences,7,F
19673,2008,0.380735482,Social Sciences,Social Sciences,14,M
19674,2008,0.473242049,Phys & Eng,Phys & Eng,3,M
19675,2015,0.545845291,Phys & Eng,Phys & Eng,7,M
19676,2010,0.219221848,Life & Earth,Life & Earth,12,M
19677,2016,0.511885937,Social Sciences,Social Sciences,6,F
19678,2016,0.617666108,Social Sciences,Math & Computing,4,M
19679,2014,0.420413954,Life & Earth,Life & Earth,19,M
19680,2015,0.121925855,Social Sciences,Social Sciences,3,F
19681,2013,0.497691834,Phys & Eng,Phys & Eng,6,M
19682,2010,0.432248277,Phys & Eng,Phys & Eng,9,M
19683,2012,0.459574761,Social Sciences,Social Sciences,6,M
19684,2016,0.428174876,Math & Computing,Math & Computing,10,M
19685,2015,0.51715517,Life & Earth,Life & Earth,1,M
19686,2012,0.416455682,Life & Earth,Bio & Health,2,F
19687,2015,0.412206543,Social Sciences,Social Sciences,4,F
19688,2010,0.605703926,Phys & Eng,Phys & Eng,10,M
19689,2008,0.464361997,Phys & Eng,Phys & Eng,3,M
19690,2013,0.627643063,Bio & Health,Bio & Health,6,F
19691,2012,0.368775821,Phys & Eng,Phys & Eng,12,M
19692,2009,0.664897923,Life & Earth,Life & Earth,1,F
19693,2007,0.256634204,Bio & Health,Life & Earth,7,M
19694,2010,0.478070553,Bio & Health,Bio & Health,17,F
19695,2010,0.461650166,Bio & Health,Bio & Health,9,F
19696,2008,0.339720898,Bio & Health,Bio & Health,7,M
19697,2007,0.238332292,Bio & Health,Bio & Health,6,M
19698,2015,0.515429804,Bio & Health,Bio & Health,4,F
19699,2016,0.169207443,Math & Computing,Math & Computing,4,M
19700,2016,0.380291802,Social Sciences,Social Sciences,3,M
19701,2016,0.34309202,Math & Computing,Math & Computing,3,F
